ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_0,2011,7.13,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2012,-15.75,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2012,1.56,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2012,-1.04,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2012,4.2,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2012,4.57,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2012,17.85,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2012,-2.33,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2012,30.25,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2012,29.51,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2012,-17.37,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_0,2012,23.81,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2013,3.81,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2013,11.14,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2013,21.31,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2013,8.99,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2013,19.02,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2013,36.37,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2013,35.62,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2013,35.19,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2013,41.1,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2013,30.94,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_X,2013,,U,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2015,0.12,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2015,1.6,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2015,16.54,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2015,11.01,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2015,12.44,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2015,38.72,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2015,34.14,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2015,20.9,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2015,35.35,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2015,33.12,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2016,6.85,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2016,19.53,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2016,18.6,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2016,9.95,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2016,16.83,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2016,-5.66,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2016,2.52,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2016,29.94,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2016,42.93,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2016,35.36,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_X,2016,50,B,,T30:15_I11:264,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2017,8.45,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2017,2.24,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2017,18.91,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2017,8.3,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2017,22.35,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2017,35.81,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2017,29.61,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2017,22.9,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2017,31.16,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2017,18.71,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_X,2017,-937.69,U,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2018,6.28,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2018,8.36,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2018,14.25,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2018,12.87,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2018,13.09,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2018,23.84,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2018,7.09,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2018,33.03,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2018,37.84,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2018,24.98,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_X,2018,4.73,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2019,3.02,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2019,-42.04,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2019,18.25,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2019,9.52,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2019,2.95,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2019,45.56,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2019,8.89,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2019,37.81,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2019,48.49,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2019,17.91,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_X,2019,-21.27,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_TOTAL,2020,4.95,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_1,2020,-2.07,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_2,2020,3.35,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_3,2020,22.01,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_4,2020,-1.39,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_5,2020,28.74,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_6,2020,11.22,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_7,2020,45.9,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_8,2020,47.83,,,T30:15,R1:3513
EGY,EAR_GGAP_OCU_RT,BA:582,OCU_ISCO08_9,2020,19.57,,,T30:15,R1:3513
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_TOTAL,2002,20.22,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_1,2002,24.59,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_2,2002,20.67,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_3,2002,25.1,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_4,2002,26.9,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_5,2002,16.28,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_7,2002,24.87,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_8,2002,28.26,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_9,2002,12.32,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_X,2002,23.98,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_TOTAL,2006,17.9,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_1,2006,32.23,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_2,2006,16,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_3,2006,23.77,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_4,2006,23.56,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_5,2006,16.69,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_7,2006,22.43,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_8,2006,25.46,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO88_9,2006,11.19,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_TOTAL,2010,16.25,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_1,2010,20.42,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_2,2010,13.35,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_3,2010,18.81,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_4,2010,22.29,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_5,2010,13.78,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_6,2010,3.29,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_7,2010,21.86,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_9,2010,14.95,,,T30:171_T7:124,R1:2383_S8:2566_S6:48
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_TOTAL,2012,18.75,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_1,2012,15.15,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_2,2012,17.39,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_3,2012,21.05,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_4,2012,21.43,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_5,2012,16.67,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_7,2012,23.08,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_8,2012,9.09,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_TOTAL,2013,18.75,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_1,2013,18.18,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_2,2013,16.67,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_3,2013,15.79,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_4,2013,14.29,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_5,2013,16.67,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_7,2013,23.08,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_8,2013,15.38,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_9,2013,18.18,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_TOTAL,2014,12.5,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_1,2014,18.18,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_2,2014,16.67,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_3,2014,15.79,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_4,2014,14.29,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_5,2014,23.08,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_7,2014,23.08,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_8,2014,15.38,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_9,2014,10,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_TOTAL,2015,12.5,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_1,2015,18.18,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_2,2015,16.67,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_3,2015,15.79,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_4,2015,14.29,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_5,2015,23.08,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_7,2015,15.38,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_8,2015,15.38,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_9,2015,18.18,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_TOTAL,2016,12.5,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_1,2016,18.75,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_2,2016,16.67,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_3,2016,15.79,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_4,2016,14.29,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_5,2016,23.08,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_7,2016,15.38,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_8,2016,15.38,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_9,2016,10,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_TOTAL,2017,12.5,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_1,2017,21.21,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_2,2017,12.5,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_3,2017,15.79,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_4,2017,14.29,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_5,2017,23.08,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_7,2017,15.38,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_8,2017,7.69,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_9,2017,18.18,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_TOTAL,2018,17.65,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_1,2018,20,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_2,2018,16,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_3,2018,10.53,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_4,2018,13.33,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_5,2018,23.08,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_7,2018,21.43,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_8,2018,14.29,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_9,2018,9.09,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_TOTAL,2019,11.76,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_1,2019,16.67,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_2,2019,12,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_3,2019,10.53,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_4,2019,13.33,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_5,2019,21.43,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_6,2019,21.43,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_7,2019,21.43,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_8,2019,14.29,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_9,2019,9.09,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_TOTAL,2020,11.76,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_1,2020,16.22,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_2,2020,11.54,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_3,2020,15,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_4,2020,13.33,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_5,2020,21.43,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_6,2020,-7.69,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_7,2020,21.43,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_8,2020,7.14,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ESP,EAR_GGAP_OCU_RT,DA:248,OCU_ISCO08_9,2020,9.09,,,T30:171_T7:124_T11:142_T12:145,S8:2566
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_TOTAL,2005,33.2,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_1,2005,-2.35,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_2,2005,24.96,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_3,2005,9.58,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_4,2005,6.08,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_5,2005,42,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_6,2005,49.39,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_7,2005,52.75,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_8,2005,16.79,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_9,2005,28.07,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_0,2005,14.89,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO88_X,2005,,U,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO08_TOTAL,2013,27.4,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO08_1,2013,14.05,,,T30:17,R1:3513
ETH,EAR_GGAP_OCU_RT,BA:1126,OCU_ISCO08_2,2013,15.56,,,T30:17,R1:3513
